timestamp,link,query,link_order,label
2017-01-01 00:00:00,https://www.mdanderson.org/documents/publications/annual-report/AnnualReport2015.pdf,nellie ohr,20,Not Applicable
2017-01-01 00:00:00,https://researchonline.rca.ac.uk/4418/6/Sarah_Blair_The_Ornament_of_Grammar_Figures_2019.pdf,nellie ohr,21,Not Applicable
2017-01-01 00:00:00,https://www.nytimes.com/interactive/2016/01/28/upshot/donald-trump-twitter-insults.html,nellie ohr,22,Not Applicable
2017-01-01 00:00:00,http://www.sckans.edu/ext/alumni-and-friends/history/yearbooks/1923_S.pdf,nellie ohr,23,Not Applicable
2017-01-01 00:00:00,https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=9101G7HP.TXT,nellie ohr,24,Not Applicable
2017-01-01 00:00:00,https://fr.scribd.com/document/531209191/Awesome-God-Maurette-Brown-Clark,nellie ohr,25,Not Applicable
2017-01-01 00:00:00,https://themarketswork.com/browse/,nellie ohr,26,Misinformation
2017-01-01 00:00:00,https://aisapps.vassar.edu/cgi-bin/geninfo.cgi,nellie ohr,27,Not Applicable
2017-01-01 00:00:00,https://mhl.org/sites/default/files/newspapers/LAM-1906-07.pdf,nellie ohr,28,Not Applicable
2017-01-01 00:00:00,https://www.redcross.ca/donate/other-ways-to-donate/legacy-giving/legacy-donor-stories/ruth-hamilton,nellie ohr,29,Not Applicable
2017-01-01 00:00:00,https://www.redcross.ca/donate/other-ways-to-donate/legacy-giving/legacy-donor-stories/ruth-hamilton,nellie ohr,30,Not Applicable
2017-01-01 00:00:00,https://www.p12.nysed.gov/irs/schoolDirectory/2014-15-SchoolDirectoryandGeneralInformation.xlsx,nellie ohr,31,Not Applicable
2017-01-01 00:00:00,https://cob.org/wp-content/uploads/1915-polk-directory.pdf,nellie ohr,32,Not Applicable
2017-01-01 00:00:00,https://msa.maryland.gov/megafile/msa/speccol/sc1100/sc1198/000000/000002/000000/000033/pdf/mdsa_sc1198_2_33.pdf,nellie ohr,33,Not Applicable
2017-01-01 00:00:00,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1558576/pdf/amjphnation00917-0001.pdf,nellie ohr,34,Not Applicable
2017-01-01 00:00:00,https://www.shsu.edu/dept/university-advancement/documents/2013AnnualReporttoDonors-revised.pdf,nellie ohr,35,Not Applicable
2017-01-01 00:00:00,https://www.cga.ct.gov/hco/books/History_of_Windham_County_Vol2.pdf,nellie ohr,36,Not Applicable
2017-01-01 00:00:00,https://m.facebook.com/elvis/photos/on-this-day-in-2001-elvis-was-inducted-into-the-gospel-hall-of-fame-elvispresley/10157869482118792/?locale=ko_KR,nellie ohr,37,Not Applicable
2017-01-01 00:00:00,https://digitalcommons.library.umaine.edu/cgi/viewcontent.cgi?article=1117&context=andean_past,nellie ohr,38,Not Applicable
2017-01-01 00:00:00,https://www.nrc.gov/docs/ML0037/ML003726120.pdf,nellie ohr,39,Not Applicable
2017-01-01 00:00:00,https://www.frostburg.edu/foundation/_files/pdfs/scholarship_book.pdf,nellie ohr,40,Not Applicable
2017-01-01 00:00:00,https://www.eastonpl.org/ObitPDF/1965.pdf,nellie ohr,41,Not Applicable
2017-01-01 00:00:00,https://www.csu.edu/IER/documents/HLCSelfStudy.pdf,nellie ohr,42,Not Applicable
